word_1,word_2,condition,WUP_score,correct_incorrect,key_pressed,response_status,reaction_time,age_list
bread,butter,1,0.75,1,y,1,1098.3128547668455,24
tea,cofefe,2,0.0,0,y,0,730.6909561157228,24
tennis,rsocce,3,0.0,0,n,1,1023.9548683166504,24
engine,skeleton,4,0.12,1,y,1,955.5349349975586,24
guitar,lemon,4,0.36,1,n,0,1291.2290096282961,24
cloth,apparel,1,0.71,1,y,1,1238.170146942139,24
bread,laptop,4,0.2,1,y,1,845.2451229095459,24
fruit,ongrae,2,0.0,0,n,1,1300.9538650512695,24
engine,tnria,3,0.0,0,n,1,1301.487922668457,24
engine,train,1,0.63,1,y,1,1069.4639682769778,24
fruit,airplane,4,0.38,1,y,1,1012.822151184082,24
insect,lunch,4,0.22,1,y,1,813.4109973907471,24
insect,ttemier,3,0.0,0,n,1,989.3200397491456,24
chocolate,diary,4,0.27,1,y,1,900.4311561584473,24
guitar,iovlni,3,0.0,0,n,1,831.2180042266846,24
cloth,charger,4,0.33,1,y,1,979.6791076660156,24
blood,ptaelelt,2,0.0,0,n,1,1331.536054611206,24
tea,coffee,1,0.89,1,y,1,869.5759773254395,24
cloth,paeaplr,3,0.0,0,y,0,1225.567102432251,24
blood,ttllpeae,3,0.0,0,n,1,1705.061912536621,24
chocolate,biscuit,1,0.59,1,y,1,1361.6659641265871,24
doctor,nurse,1,0.87,1,y,1,1259.7179412841795,24
phone,adior,3,0.0,0,n,1,957.3090076446533,24
shirt,trouser,1,0.9,1,y,1,1034.0280532836914,24
guitar,violin,1,0.86,1,y,1,1521.8169689178467,24
tea,bicycle,4,0.25,1,y,1,900.871992111206,24
blood,platelet,1,0.53,1,0,2,2000.0,24
truck,vehicle,1,0.8,1,n,0,1094.3200588226316,24
cloth,aeprpal,2,0.0,0,y,0,1529.0749073028564,24
tea,eceoff,3,0.0,0,n,1,1282.1190357208252,24
tongue,pencil,4,0.25,1,y,1,1603.5139560699465,24
photo,raacem,3,0.0,0,y,0,1481.7659854888916,24
office,caihr,2,0.0,0,y,0,1449.8469829559326,24
virus,bottle,4,0.47,1,y,1,1199.4850635528564,24
doctor,shampoo,4,0.21,1,y,1,869.2049980163574,24
blood,skirt,4,0.27,1,y,1,1093.3060646057131,24
photo,cmarea,2,0.0,0,n,1,945.3058242797853,24
virus,bieracta,2,0.0,0,n,1,1043.4601306915283,24
tennis,scocer,2,0.0,0,n,1,1954.786777496338,24
phone,radio,1,0.63,1,y,1,897.5977897644043,24
bread,buettr,2,0.0,0,n,1,1418.2500839233398,24
fruit,orange,1,0.86,1,y,1,1379.150152206421,24
tongue,muscle,1,0.8,1,y,1,1187.2949600219729,24
doctor,nruse,2,0.0,0,n,1,1002.3820400238036,24
tennis,soccer,1,0.75,1,y,1,1058.3600997924802,24
office,jelly,4,0.24,1,y,1,1634.253978729248,24
virus,riatcaeb,3,0.0,0,n,1,906.0440063476562,24
shirt,ueortrs,3,0.0,0,n,1,1049.7870445251463,24
shirt,tersuor,2,0.0,0,n,1,1394.1869735717773,24
hotel,lbboy,2,0.0,0,n,1,1546.576976776123,24
guitar,voilin,2,0.0,0,y,0,1557.0640563964844,24
chocolate,bcsiiut,2,0.0,0,n,1,1814.7859573364256,24
photo,burger,4,0.42,1,y,1,1021.0490226745604,24
chocolate,ibcstui,3,0.0,0,n,1,1034.2268943786619,24
phone,light,4,0.2,1,y,1,1634.3519687652588,24
shirt,flower,4,0.4,1,y,1,1553.9600849151611,24
truck,vclhiee,2,0.0,0,n,1,865.3130531311035,24
virus,bacteria,1,0.88,1,y,1,961.4310264587402,24
hotel,bbloy,3,0.0,0,n,1,874.2291927337646,24
phone,rdaio,2,0.0,0,n,1,1123.072862625122,24
truck,paper,4,0.24,1,y,1,1044.8250770568848,24
hotel,lobby,1,0.71,1,y,1,1417.330026626587,24
tongue,selmuc,3,0.0,0,n,1,1227.4820804595947,24
tennis,mouse,4,0.09,1,y,1,869.2750930786133,24
truck,ilevehc,3,0.0,0,n,1,970.6978797912598,24
truck,vehicle,1,0.8,1,0,2,2000.0,19
fruit,rneaog,3,0.0,0,y,0,27.019977569580078,19
tea,cofefe,2,0.0,0,y,0,1017.6060199737548,19
truck,paper,4,0.24,1,y,1,1008.915901184082,19
tea,coffee,1,0.89,1,y,1,764.5490169525146,19
fruit,ongrae,2,0.0,0,n,1,1149.250030517578,19
cloth,paeaplr,3,0.0,0,n,1,1493.1070804595947,19
tennis,mouse,4,0.09,1,y,1,947.9641914367676,19
phone,radio,1,0.63,1,y,1,1236.3591194152832,19
tennis,soccer,1,0.75,1,y,1,1027.8570652008057,19
shirt,tersuor,2,0.0,0,n,1,1236.0608577728274,19
virus,bottle,4,0.47,1,y,1,897.8698253631592,19
insect,tmierte,2,0.0,0,n,1,1067.7850246429443,19
bread,utrtbe,3,0.0,0,n,1,964.4381999969482,19
photo,cmarea,2,0.0,0,n,1,1125.7810592651367,19
blood,ptaelelt,2,0.0,0,n,1,925.706148147583,19
guitar,lemon,4,0.36,1,y,1,906.9900512695312,19
blood,ttllpeae,3,0.0,0,n,1,893.629789352417,19
hotel,lbboy,2,0.0,0,n,1,1565.8159255981445,19
doctor,eusrn,3,0.0,0,n,1,789.38889503479,19
tongue,muslce,2,0.0,0,y,0,852.9119491577147,19
guitar,iovlni,3,0.0,0,n,1,1048.9640235900881,19
phone,light,4,0.2,1,y,1,883.5721015930176,19
engine,tairn,2,0.0,0,n,1,1157.9790115356445,19
chocolate,diary,4,0.27,1,y,1,941.0169124603273,19
guitar,voilin,2,0.0,0,y,0,939.1269683837892,19
chocolate,bcsiiut,2,0.0,0,n,1,991.1489486694336,19
insect,termite,1,0.95,1,y,1,1324.4068622589114,19
hotel,onion,4,0.44,1,n,0,906.5160751342772,19
engine,skeleton,4,0.12,1,y,1,1374.8600482940674,19
office,iahcr,3,0.0,0,n,1,842.2720432281494,19
doctor,nruse,2,0.0,0,n,1,1362.2109889984129,19
cloth,aeprpal,2,0.0,0,n,1,1107.4798107147217,19
shirt,flower,4,0.4,1,y,1,1082.1840763092039,19
blood,skirt,4,0.27,1,y,1,961.9019031524658,19
tea,eceoff,3,0.0,0,n,1,908.9040756225586,19
truck,vclhiee,2,0.0,0,n,1,1066.0879611968994,19
bread,butter,1,0.75,1,y,1,1020.8790302276612,19
tennis,scocer,2,0.0,0,n,1,1004.2481422424316,19
engine,train,1,0.63,1,y,1,1058.0000877380369,19
photo,raacem,3,0.0,0,n,1,1035.736083984375,19
truck,ilevehc,3,0.0,0,n,1,993.8199520111084,19
insect,lunch,4,0.22,1,y,1,817.209005355835,19
cloth,charger,4,0.33,1,y,1,1068.138837814331,19
office,chair,1,0.53,1,y,1,906.4629077911377,19
virus,bieracta,2,0.0,0,n,1,841.8149948120117,19
shirt,ueortrs,3,0.0,0,n,1,929.7339916229248,19
blood,platelet,1,0.53,1,n,0,1098.444938659668,19
office,jelly,4,0.24,1,y,1,992.4309253692627,19
office,caihr,2,0.0,0,y,0,1152.3170471191404,19
tongue,pencil,4,0.25,1,y,1,1377.532958984375,19
virus,bacteria,1,0.88,1,y,1,1185.5130195617674,19
hotel,lobby,1,0.71,1,y,1,1282.6910018920896,19
cloth,apparel,1,0.71,1,y,1,1721.6119766235352,19
engine,tnria,3,0.0,0,n,1,996.2320327758788,19
doctor,nurse,1,0.87,1,y,1,1035.4599952697754,19
fruit,airplane,4,0.38,1,y,1,1153.8050174713135,19
virus,riatcaeb,3,0.0,0,n,1,1105.3929328918455,19
photo,camera,1,0.59,1,y,1,882.1580410003662,19
chocolate,ibcstui,3,0.0,0,n,1,1226.3669967651367,19
bread,laptop,4,0.2,1,y,1,1315.4630661010742,19
doctor,shampoo,4,0.21,1,y,1,1251.4071464538576,19
fruit,orange,1,0.86,1,y,1,836.4319801330566,19
insect,ttemier,3,0.0,0,n,1,877.4478435516357,19
photo,burger,4,0.42,1,y,1,1116.6682243347168,19
hotel,bbloy,3,0.0,0,n,1,1061.9220733642578,19
phone,adior,3,0.0,0,n,1,941.1280155181884,19
shirt,trouser,1,0.9,1,y,1,860.7380390167236,19
tea,bicycle,4,0.25,1,y,1,949.7630596160888,19
tongue,muscle,1,0.8,1,y,1,965.3608798980713,19
guitar,violin,1,0.86,1,y,1,940.4408931732178,19
phone,rdaio,2,0.0,0,n,1,1251.9490718841553,19
tennis,rsocce,3,0.0,0,n,1,1025.8090496063232,19
chocolate,biscuit,1,0.59,1,y,1,1665.9660339355469,19
tongue,selmuc,3,0.0,0,n,1,1083.245038986206,19
bread,buettr,2,0.0,0,y,0,789.262056350708,19
truck,vehicle,1,0.8,1,0,2,2000.0,19
tennis,rsocce,3,0.0,0,y,0,342.3950672149658,19
bread,utrtbe,3,0.0,0,0,2,2000.0,19
hotel,lobby,1,0.71,1,n,0,155.9798717498779,19
chocolate,bcsiiut,2,0.0,0,y,0,1953.1328678131104,19
truck,ilevehc,3,0.0,0,n,1,1401.5259742736816,19
photo,camera,1,0.59,1,y,1,1210.869073867798,19
doctor,eusrn,3,0.0,0,n,1,954.5078277587892,19
photo,burger,4,0.42,1,y,1,522.5121974945068,19
tongue,pencil,4,0.25,1,n,0,650.5208015441896,19
truck,paper,4,0.24,1,y,1,1903.8119316101074,19
chocolate,diary,4,0.27,1,y,1,1050.1880645751953,19
truck,vclhiee,2,0.0,0,y,0,1090.5439853668213,19
fruit,ongrae,2,0.0,0,n,1,1035.496950149536,19
office,iahcr,3,0.0,0,n,1,1050.7681369781494,19
photo,raacem,3,0.0,0,n,1,844.1359996795654,19
guitar,iovlni,3,0.0,0,n,1,931.5340518951416,19
office,caihr,2,0.0,0,n,1,946.6438293457032,19
tea,eceoff,3,0.0,0,n,1,987.0479106903076,19
engine,skeleton,4,0.12,1,y,1,1034.696102142334,19
shirt,flower,4,0.4,1,y,1,1051.8231391906736,19
engine,tairn,2,0.0,0,n,1,755.7730674743652,19
fruit,rneaog,3,0.0,0,n,1,1308.0618381500246,19
hotel,bbloy,3,0.0,0,n,1,699.1369724273683,19
shirt,tersuor,2,0.0,0,n,1,786.5200042724609,19
guitar,violin,1,0.86,1,y,1,1067.697048187256,19
guitar,lemon,4,0.36,1,n,0,843.4200286865234,19
tea,bicycle,4,0.25,1,y,1,985.7189655303956,19
hotel,lbboy,2,0.0,0,n,1,869.9300289154053,19
doctor,nruse,2,0.0,0,y,0,837.9449844360353,19
bread,butter,1,0.75,1,y,1,1554.0001392364502,19
office,chair,1,0.53,1,y,1,1187.4589920043945,19
phone,rdaio,2,0.0,0,y,0,565.777063369751,19
tongue,muslce,2,0.0,0,y,0,1281.5380096435547,19
tea,cofefe,2,0.0,0,y,0,848.4141826629639,19
phone,radio,1,0.63,1,y,1,503.59487533569336,19
insect,termite,1,0.95,1,y,1,604.2201519012451,19
insect,tmierte,2,0.0,0,y,0,708.1770896911621,19
cloth,aeprpal,2,0.0,0,n,1,937.3810291290283,19
phone,adior,3,0.0,0,n,1,741.7349815368652,19
tongue,selmuc,3,0.0,0,n,1,796.7569828033447,19
chocolate,biscuit,1,0.59,1,y,1,828.9051055908203,19
doctor,shampoo,4,0.21,1,y,1,1061.2030029296877,19
cloth,paeaplr,3,0.0,0,n,1,989.6600246429443,19
cloth,charger,4,0.33,1,y,1,940.8998489379884,19
fruit,orange,1,0.86,1,n,0,794.8830127716064,19
chocolate,ibcstui,3,0.0,0,n,1,1087.684154510498,19
shirt,trouser,1,0.9,1,y,1,1354.43115234375,19
doctor,nurse,1,0.87,1,n,0,940.033197402954,19
engine,tnria,3,0.0,0,0,2,2000.0,19
blood,skirt,4,0.27,1,y,1,1020.8339691162108,19
insect,ttemier,3,0.0,0,y,0,809.2448711395264,19
tennis,soccer,1,0.75,1,0,2,2000.0,19
shirt,ueortrs,3,0.0,0,n,1,1622.676134109497,19
blood,ttllpeae,3,0.0,0,y,0,875.4699230194092,19
phone,light,4,0.2,1,y,1,985.3320121765137,19
photo,cmarea,2,0.0,0,y,0,517.7631378173828,19
fruit,airplane,4,0.38,1,y,1,1264.5750045776367,19
bread,laptop,4,0.2,1,y,1,1325.7310390472412,19
tongue,muscle,1,0.8,1,y,1,755.0840377807617,19
office,jelly,4,0.24,1,y,1,741.7778968811035,19
tennis,mouse,4,0.09,1,y,1,661.5989208221437,19
virus,bieracta,2,0.0,0,n,1,1029.5379161834717,19
cloth,apparel,1,0.71,1,y,1,757.6010227203369,19
insect,lunch,4,0.22,1,y,1,844.635009765625,19
virus,bacteria,1,0.88,1,y,1,805.3171634674072,19
bread,buettr,2,0.0,0,n,1,1461.7130756378174,19
engine,train,1,0.63,1,y,1,709.8438739776611,19
guitar,voilin,2,0.0,0,y,0,901.1859893798828,19
blood,ptaelelt,2,0.0,0,y,0,1112.8990650177002,19
blood,platelet,1,0.53,1,y,1,873.3739852905272,19
virus,riatcaeb,3,0.0,0,n,1,1149.0859985351562,19
virus,bottle,4,0.47,1,y,1,893.582820892334,19
tennis,scocer,2,0.0,0,y,0,1669.7111129760742,19
hotel,onion,4,0.44,1,y,1,1049.3769645690918,19
tea,coffee,1,0.89,1,y,1,597.2139835357666,19
shirt,trouser,1,0.9,1,y,1,1102.059841156006,18
cloth,apparel,1,0.71,1,n,0,1288.504123687744,18
phone,radio,1,0.63,1,y,1,1056.9701194763184,18
cloth,paeaplr,3,0.0,0,n,1,805.2680492401123,18
phone,light,4,0.2,1,y,1,1005.7239532470703,18
tennis,scocer,2,0.0,0,n,1,941.673994064331,18
phone,rdaio,2,0.0,0,n,1,853.0158996582031,18
photo,cmarea,2,0.0,0,n,1,820.6081390380859,18
engine,train,1,0.63,1,y,1,758.0320835113525,18
insect,termite,1,0.95,1,y,1,917.6738262176514,18
blood,ptaelelt,2,0.0,0,n,1,867.0120239257812,18
office,caihr,2,0.0,0,n,1,866.4538860321045,18
hotel,lobby,1,0.71,1,n,0,746.661901473999,18
chocolate,biscuit,1,0.59,1,n,0,1459.434986114502,18
blood,platelet,1,0.53,1,y,1,873.4450340270996,18
fruit,rneaog,3,0.0,0,n,1,1139.6520137786865,18
tongue,muscle,1,0.8,1,y,1,925.424098968506,18
engine,skeleton,4,0.12,1,y,1,869.5149421691895,18
truck,vehicle,1,0.8,1,y,1,797.4960803985596,18
engine,tnria,3,0.0,0,n,1,709.867000579834,18
virus,bacteria,1,0.88,1,y,1,821.2881088256836,18
insect,ttemier,3,0.0,0,n,1,885.8609199523926,18
cloth,charger,4,0.33,1,y,1,1205.17897605896,18
guitar,iovlni,3,0.0,0,n,1,813.1418228149414,18
doctor,nruse,2,0.0,0,n,1,925.5359172821044,18
chocolate,ibcstui,3,0.0,0,n,1,973.2019901275636,18
office,chair,1,0.53,1,y,1,861.8249893188478,18
tongue,pencil,4,0.25,1,y,1,884.9661350250244,18
doctor,nurse,1,0.87,1,y,1,717.5240516662598,18
shirt,tersuor,2,0.0,0,n,1,861.6127967834473,18
fruit,airplane,4,0.38,1,y,1,1293.3039665222168,18
fruit,ongrae,2,0.0,0,y,0,877.3269653320312,18
tea,cofefe,2,0.0,0,n,1,1641.4270401000974,18
blood,skirt,4,0.27,1,y,1,939.6011829376221,18
phone,adior,3,0.0,0,n,1,731.6470146179199,18
guitar,voilin,2,0.0,0,y,0,1149.0921974182131,18
photo,burger,4,0.42,1,y,1,999.3391036987304,18
blood,ttllpeae,3,0.0,0,n,1,861.3719940185547,18
photo,raacem,3,0.0,0,n,1,1101.435899734497,18
virus,bottle,4,0.47,1,y,1,949.2809772491456,18
insect,lunch,4,0.22,1,y,1,1146.9941139221194,18
tongue,muslce,2,0.0,0,y,0,754.3048858642578,18
shirt,flower,4,0.4,1,y,1,935.3039264678956,18
fruit,orange,1,0.86,1,y,1,961.1821174621582,18
guitar,lemon,4,0.36,1,y,1,1103.234052658081,18
tongue,selmuc,3,0.0,0,n,1,930.5508136749268,18
engine,tairn,2,0.0,0,n,1,940.269947052002,18
tennis,mouse,4,0.09,1,y,1,940.5581951141356,18
office,iahcr,3,0.0,0,n,1,931.1058521270752,18
bread,utrtbe,3,0.0,0,n,1,772.4330425262451,18
bread,butter,1,0.75,1,y,1,868.1201934814453,18
chocolate,bcsiiut,2,0.0,0,n,1,762.6631259918213,18
insect,tmierte,2,0.0,0,n,1,932.0878982543944,18
truck,ilevehc,3,0.0,0,n,1,923.0961799621582,18
hotel,lbboy,2,0.0,0,n,1,721.966028213501,18
hotel,bbloy,3,0.0,0,n,1,658.1490039825441,18
chocolate,diary,4,0.27,1,y,1,807.4800968170166,18
cloth,aeprpal,2,0.0,0,y,0,913.114070892334,18
doctor,shampoo,4,0.21,1,y,1,1398.3368873596191,18
tea,eceoff,3,0.0,0,n,1,820.7828998565674,18
virus,riatcaeb,3,0.0,0,n,1,793.7359809875487,18
truck,paper,4,0.24,1,y,1,1089.47491645813,18
guitar,violin,1,0.86,1,y,1,947.3111629486084,18
bread,buettr,2,0.0,0,n,1,897.1939086914062,18
tea,bicycle,4,0.25,1,y,1,922.4457740783693,18
office,jelly,4,0.24,1,y,1,962.2910022735596,18
tennis,soccer,1,0.75,1,y,1,787.3470783233643,18
tennis,rsocce,3,0.0,0,n,1,850.5449295043945,18
doctor,eusrn,3,0.0,0,n,1,801.973819732666,18
virus,bieracta,2,0.0,0,n,1,947.0620155334473,18
hotel,onion,4,0.44,1,y,1,1730.4260730743408,18
truck,vclhiee,2,0.0,0,n,1,1075.0460624694824,18
tea,coffee,1,0.89,1,y,1,674.9920845031737,18
shirt,ueortrs,3,0.0,0,n,1,980.2100658416748,18
photo,camera,1,0.59,1,y,1,917.6068305969237,18
bread,laptop,4,0.2,1,y,1,972.7070331573486,18
